日期,发动机油温,机油压力,冷却剂温度,扭矩,瞬时油耗,整车负荷率,转速,纬度,经度,高度,GPS速度,方向(0-正北),总里程,加速度,坡度
2021/8/28 8:22,59.78125,228,72,0.33,11.2,0.82,902,34.398815,109.064295,339,40.3,173,72446.7,0.212962963,0.40711087
2021/8/28 8:22,59.78125,228,72,0.34,11.35,0.72,1016,34.398195,109.064445,340,44.9,168,72446.7,0.00462963,-0.371080463
2021/8/28 8:22,59.78125,228,72,0.17,5.15,0.42,1016.5,34.397526,109.06461,339,45,167,72446.9,-0.060185185,-0.371862411
2021/8/28 8:23,59.78125,312,72,0.16,4.35,0.43,968.5,34.396866,109.064761,338,43.7,168,72446.9,-0.060185185,0.382970575
2021/8/28 8:23,59.59375,312,73,0.43,15.3,0.99,961.5,34.396228,109.064913,339,42.4,168,72447,0.162037037,0.388626206
2021/8/28 8:23,59.59375,312,73,0.39,11.7,0.72,1052.5,34.395581,109.065073,340,45.9,167,72447,0.157407407,0.718821133
2021/8/28 8:23,59.59375,312,73,0.45,16.1,0.77,1118.5,34.394875,109.065243,342,49.3,168,72447.2,0.074074074,0.673098497
2021/8/28 8:23,59.59375,312,73,0.57,24.5,0.99,1173.5,34.394141,109.065428,344,50.9,168,72447.2,0.152777778,0.324517281
2021/8/28 8:23,59.59375,312,73,0.08,4.9,0.21,1177,34.393348,109.065621,345,54.2,168,72447.4,-0.171296296,0.310446526
2021/8/28 8:23,59.59375,312,73,0.25,13.65,0.48,1164,34.392581,109.065813,346,50.5,168,72447.4,-0.092592593,-0.331858407
2021/8/28 8:23,59.59375,312,73,0,0,0,1066.5,34.391838,109.065998,345,48.5,168,72447.6,-0.314814815,-0.35046729
2021/8/28 8:23,59.59375,312,73,0.03,1.65,0.21,674.5,34.391158,109.06612,344,41.7,175,72447.6,-1.930555556,-0.464144813
2021/8/28 8:23,59.59375,312,73,0.03,1.6,0.14,700.5,34.390915,109.066151,343,0,176,72447.6,0,0
2021/8/28 8:24,59.59375,188,73,0.03,1.3,0.1,650,34.390915,109.066151,343,0,176,72447.6,0,0
2021/8/28 8:24,59.5,188,73,0.03,1.3,0.1,650,34.390861,109.066173,343,0,0,72447.6,0,0
2021/8/28 8:24,59.5,188,73,0.03,1.35,0.1,650.5,34.390861,109.066173,343,0,0,72447.6,0,0
2021/8/28 8:24,59.5,188,73,0.03,1.3,0.1,650.5,34.390861,109.066173,343,0,0,72447.6,0,0
2021/8/28 8:24,59.5,188,73,0.04,1.45,0.12,648.5,34.390861,109.066173,343,0,0,72447.6,0,0
2021/8/28 8:24,59.5,188,73,0.04,1.45,0.13,650,34.390861,109.066173,343,0,0,72447.6,0,0
2021/8/28 8:24,59.5,188,73,0.04,1.45,0.13,648.5,34.390861,109.066173,343,0,0,72447.6,0,0
2021/8/28 8:24,59.5,188,73,0.04,1.45,0.14,648.5,34.390861,109.066173,343,0,0,72447.6,0,0
2021/8/28 8:24,59.5,188,73,0.04,1.45,0.13,650.5,34.390861,109.066173,343,0,0,72447.6,0,0
2021/8/28 8:24,59.5,188,73,0.17,1.45,0.13,841.5,34.390861,109.066173,343,0,0,72447.6,0,0
2021/8/28 8:25,59.5,344,73,0.35,14.65,0.27,956,34.390861,109.066173,343,0,0,72447.6,0.99537037,-5.581395349
2021/8/28 8:25,59.6875,344,71,0.21,11.9,0.13,1064.5,34.390571,109.066213,342,21.5,179,72447.7,0.430555556,0
2021/8/28 8:25,59.6875,344,71,0.14,5,0,1021,34.39021,109.066216,342,30.8,181,72447.7,0.375,0
2021/8/28 8:25,59.6875,344,71,0.08,23,0.79,1397,34.389713,109.066158,342,38.9,188,72447.9,0.25462963,-0.420197493
2021/8/28 8:25,59.6875,344,71,0.39,14.75,0.94,1019.5,34.389083,109.066026,341,44.4,193,72447.9,0.194444444,-0.370507595
2021/8/28 8:25,59.6875,344,71,0.07,4,0.31,1049,34.388385,109.065881,340,48.6,190,72448,-0.134259259,0
2021/8/28 8:25,59.6875,344,71,0.41,15.8,0.99,1038,34.387681,109.06574,340,45.7,189,72448,0.208333333,0.719553877
2021/8/28 8:25,59.6875,344,71,0.31,11.6,0.65,1155.5,34.386961,109.065608,342,50.2,188,72448,0.212962963,-0.327833024
2021/8/28 8:25,59.6875,344,71,0.32,12.85,0.63,1250,34.386166,109.06545,341,54.8,190,72448.2,0.143518519,0.301765327
2021/8/28 8:25,59.6875,344,71,0.08,5.55,0.45,1293,34.385316,109.065285,342,57.9,189,72448.2,-0.175925926,0.290500629
2021/8/28 8:26,59.6875,360,71,0,0,0,1153,34.384473,109.065106,343,54.1,190,72448.4,-0.736111111,0.32118195
2021/8/28 8:26,60.1875,360,72,0,0,0,756,34.383751,109.064966,344,38.2,188,72448.5,-1.305555556,0.972289742
2021/8/28 8:26,60.1875,360,72,0.03,1.4,0.1,700,34.383415,109.064906,346,10,190,72448.5,-0.462962963,0
2021/8/28 8:26,60.1875,360,72,0.03,1.2,0.09,675.5,34.383393,109.0649,346,0,199,72448.5,0,0
2021/8/28 8:26,60.1875,360,72,0.03,1.35,0.1,650,34.383326,109.064885,347,0,0,72448.5,0,0
2021/8/28 8:26,60.1875,360,72,0.13,1.4,0.35,654,34.383326,109.064885,347,0,0,72448.5,0,0
2021/8/28 8:26,60.1875,360,72,0.17,9.9,0.49,1451.5,34.383326,109.064885,347,0,0,72448.5,0.796296296,0
2021/8/28 8:26,60.1875,360,72,0.42,11.9,0.95,1132.5,34.383041,109.064835,347,17.2,175,72448.5,0.509259259,-0.889943637
2021/8/28 8:26,60.1875,360,72,0.42,5.65,0.99,990,34.382685,109.064755,346,28.2,189,72448.6,0.5,0
2021/8/28 8:26,60.1875,360,72,0.39,18,0.64,1380.5,34.382208,109.06465,346,39,190,72448.6,0.384259259,-0.415081287
2021/8/28 8:27,60.1875,432,72,0.16,7.75,0.36,1564,34.381563,109.064508,345,47.3,190,72448.8,-0.064814815,0.353815308
2021/8/28 8:27,60.375,432,72,0.18,8.45,0.43,1541,34.380878,109.064375,346,45.9,188,72448.8,0.013888889,0
2021/8/28 8:27,60.375,432,72,0.19,8.75,0.42,1557,34.380195,109.064233,346,46.2,190,72448.9,0.00462963,-0.360641943
2021/8/28 8:27,60.375,432,72,0.16,7.95,0.38,1573,34.379508,109.064093,345,46.3,190,72448.9,-0.078703704,-0.361816318
2021/8/28 8:27,60.375,432,72,0,0,0,1422.5,34.378823,109.063961,344,44.6,188,72449.1,-0.287037037,-1.143147466
2021/8/28 8:27,60.375,432,72,0,0,0,1220.5,34.378215,109.063843,341,38.4,188,72449.1,-0.305555556,-0.444642063
2021/8/28 8:27,60.375,432,72,0,0,0,1072,34.377685,109.063731,340,31.8,189,72449.2,-0.152777778,0
2021/8/28 8:27,60.375,432,72,0,0,0,913,34.37722,109.063636,340,28.5,189,72449.2,-0.041666667,0
2021/8/28 8:27,60.375,432,72,0.09,0,0,942.5,34.37681,109.063546,340,27.6,189,72449.3,-0.041666667,-0.606612072
2021/8/28 8:27,60.375,432,72,0.31,6,0.6,916,34.376396,109.063455,339,26.7,191,72449.3,0.194444444,0.610873549
2021/8/28 8:28,60.375,316,72,0.3,9.75,0.71,1102.5,34.375986,109.063301,340,30.9,201,72449.4,0.319444444,-0.523149359
2021/8/28 8:28,60.6875,316,72,0.27,11.25,0.63,1350,34.375485,109.063173,339,37.8,188,72449.4,0.217592593,-0.866864119
2021/8/28 8:28,60.6875,316,72,0.2,8.65,0.5,1386.5,34.37488,109.063043,337,42.5,187,72449.6,0.032407407,-1.565047277
2021/8/28 8:28,60.6875,316,72,0.24,13.3,0.54,1526,34.374265,109.062885,333,43.2,192,72449.6,0.189814815,-1.142349432
2021/8/28 8:28,60.6875,316,72,0.29,13,0.47,1648,34.373591,109.062735,330,47.3,188,72449.8,0.231481481,-0.694524829
2021/8/28 8:28,60.6875,316,72,0,14.25,0.4,1692,34.372851,109.062576,328,52.3,189,72449.8,-0.347222222,0.325150382
2021/8/28 8:28,60.6875,316,72,0.03,1.4,0.09,700,34.372098,109.06242,329,44.8,190,72449.9,-0.12037037,0.375046881
2021/8/28 8:28,60.6875,316,72,0,3.95,0,989,34.37147,109.062253,330,42.2,193,72449.9,-0.097222222,0
2021/8/28 8:28,60.6875,316,72,0,0,0,729.5,34.370828,109.062128,330,40.1,188,72450.1,-0.532407407,0
2021/8/28 8:28,60.6875,316,72,0.03,1.4,0.09,743,34.370348,109.062038,330,28.6,187,72450.1,-0.75,0.632511069
2021/8/28 8:29,60.6875,200,72,0.04,1.55,0.11,700,34.370068,109.061995,331,12.4,194,72450.1,-0.574074074,1.560874089
2021/8/28 8:29,61,200,73,0.04,1.35,0.11,645.5,34.370021,109.061978,332,0,204,72450.1,0,0
2021/8/28 8:29,61,200,73,0.04,1.45,0.12,652,34.369985,109.062003,333,0,0,72450.1,0,0
2021/8/28 8:29,61,200,73,0.04,1.45,0.13,649,34.369985,109.062003,333,0,0,72450.1,0,0
2021/8/28 8:29,61,200,73,0.04,1.45,0.13,648,34.369985,109.062003,333,0,0,72450.1,0,0
2021/8/28 8:29,61,200,73,0.04,1.45,0.13,650.5,34.369985,109.062003,333,0,0,72450.1,0,0
2021/8/28 8:29,61,200,73,0.04,1.45,0.13,650.5,34.369985,109.062003,333,0,0,72450.1,0,0
2021/8/28 8:29,61,200,73,0.2,1.5,0.14,566,34.369985,109.062003,333,0,0,72450.1,0,0
2021/8/28 8:29,61,200,73,0,15.2,0.99,1023,34.369985,109.062003,333,0,0,72450.2,0,0
2021/8/28 8:29,61,200,73,0.38,21.2,0.96,1526,34.369985,109.062003,333,0,0,72450.2,1.37962963,16.10738255
2021/8/28 8:30,61,332,73,0.6,25,0.99,1205,34.369281,109.061868,337,29.8,185,72450.3,0.546296296,0
2021/8/28 8:30,61.1875,332,71,0.22,11,0.62,1446,34.368718,109.061873,337,41.6,177,72450.3,0.009259259,0
2021/8/28 8:30,61.1875,332,71,0.41,14.6,0.99,1017.5,34.368081,109.061783,337,41.8,192,72450.5,0.236111111,0.392079984
2021/8/28 8:30,61.1875,332,71,0,0,0,959,34.367405,109.061655,338,46.9,190,72450.5,-0.217592593,0.72076401
2021/8/28 8:30,61.1875,332,71,0.14,0,0,607.5,34.366758,109.061548,340,42.2,186,72450.5,-1.435185185,1.759272834
2021/8/28 8:30,61.1875,332,71,0.03,1.55,0.13,700.5,34.366361,109.061478,344,11.2,186,72450.5,-0.518518519,1.728110599
2021/8/28 8:30,61.1875,332,71,0.04,1.3,0.11,648.5,34.366321,109.06147,345,0,188,72450.5,0,0
2021/8/28 8:30,61.1875,332,71,0.04,1.45,0.13,649,34.366325,109.061468,346,0,0,72450.5,0,0
2021/8/28 8:30,61.1875,332,71,0.04,1.4,0.12,649.5,34.366325,109.061468,346,0,0,72450.5,0,0
2021/8/28 8:30,61.1875,332,71,0.04,1.45,0.13,649,34.366325,109.061468,346,0,0,72450.5,0,0
2021/8/28 8:31,61.1875,184,71,0.03,1.3,0.1,650.5,34.366325,109.061468,346,0,0,72450.5,0,0
2021/8/28 8:31,61.375,184,72,0.28,4.4,0.79,966,34.366325,109.061468,346,0,0,72450.5,0,0
2021/8/28 8:31,61.375,184,72,0.43,11.25,0.99,1455,34.366325,109.061468,346,0,0,72450.5,1.041666667,-10.66666667
2021/8/28 8:31,61.375,184,72,0.1,3.75,0.69,1268,34.365936,109.061376,344,22.5,191,72450.6,0.287037037,0
2021/8/28 8:31,61.375,184,72,0,14.4,0.99,1140.5,34.365571,109.061298,344,28.7,189,72450.6,0.37962963,0.558555204
2021/8/28 8:31,61.375,184,72,0.42,21.8,0.8,1217,34.365085,109.061236,345,36.9,184,72450.8,0.425925926,1.746216531
2021/8/28 8:31,61.375,184,72,0.03,5.25,0.52,1505,34.36448,109.061113,349,46.1,190,72450.8,-0.032407407,0
2021/8/28 8:31,61.375,184,72,0.18,9.4,0.43,1575,34.363813,109.06096,349,45.4,192,72451,0.055555556,0
2021/8/28 8:31,61.375,184,72,0.06,2.1,0,1539,34.363115,109.06082,349,46.6,189,72451,-0.180555556,0
2021/8/28 8:31,61.375,184,72,0,0,0,1493,34.362458,109.060686,349,42.7,189,72451.1,-0.231481481,-0.793545827
2021/8/28 8:32,61.375,364,72,0,0,0,1242.5,34.361855,109.060558,347,37.7,190,72451.1,-0.99537037,-0.480115228
2021/8/28 8:32,61.6875,364,73,0.03,1.4,0.09,700,34.361398,109.060493,346,16.2,185,72451.1,-0.75,-1.19474313
2021/8/28 8:32,61.6875,364,73,0.03,1.35,0.09,669,34.361318,109.060476,345,0,184,72451.1,0,0
2021/8/28 8:32,61.6875,364,73,0.03,1.3,0.1,650,34.361318,109.06049,344,0,0,72451.1,0,0
2021/8/28 8:32,61.6875,364,73,0.03,1.35,0.1,649.5,34.361318,109.06049,344,0,0,72451.1,0,0
2021/8/28 8:32,61.6875,364,73,0.04,1.45,0.12,650.5,34.361318,109.06049,344,0,0,72451.1,0,0
2021/8/28 8:32,61.6875,364,73,0.04,1.45,0.13,651,34.361318,109.06049,344,0,0,72451.1,0,0
2021/8/28 8:32,61.6875,364,73,0.04,1.45,0.13,648.5,34.361318,109.06049,344,0,0,72451.1,0,0
2021/8/28 8:32,61.6875,364,73,0.04,1.45,0.13,648,34.361318,109.06049,344,0,0,72451.1,0,0
2021/8/28 8:32,61.6875,364,73,0.04,1.45,0.14,649,34.361318,109.06049,344,0,0,72451.1,0,0
2021/8/28 8:33,61.6875,376,73,0.27,10.9,0.82,1131.5,34.361318,109.06049,344,0,0,72451.1,0,0
2021/8/28 8:33,61.6875,376,71,0.1,3.6,0.22,1246,34.361318,109.06049,344,0,0,72451.2,0.708333333,7.843137255
2021/8/28 8:33,61.6875,376,71,0.08,2.25,0.25,1119.5,34.360913,109.060375,345,15.3,183,72451.2,0,3.267973856
2021/8/28 8:33,61.6875,376,71,0.09,3.85,0.55,940,34.360758,109.060513,348,15.3,126,72451.2,-0.134259259,1.118776804
2021/8/28 8:33,61.6875,376,71,0.37,13.7,0.83,1154.5,34.360891,109.060686,349,12.4,3,72451.2,0.300925926,0
2021/8/28 8:33,61.6875,376,71,0.42,18.75,0.98,1167,34.361166,109.060753,349,18.9,345,72451.3,0.476851852,1.639568247
2021/8/28 8:33,61.6875,376,71,0.37,13.85,0.95,1004.5,34.361548,109.060851,351,29.2,9,72451.3,0.365740741,0.550105437
2021/8/28 8:33,61.6875,376,71,0.29,11.7,0.6,1274,34.362051,109.06096,352,37.1,10,72451.5,0.194444444,0.442282176
2021/8/28 8:33,61.6875,376,71,0.23,3.6,0.41,1430.5,34.36265,109.06109,353,41.3,9,72451.5,0.055555556,-0.40192926
2021/8/28 8:33,61.6875,376,71,0,0,0,1396.5,34.363285,109.061221,352,42.5,8,72451.6,-0.25462963,-0.399334443
2021/8/28 8:34,61.6875,376,71,0,0,0,1117.5,34.363885,109.061341,351,37,8,72451.6,-0.888888889,-0.970873786
2021/8/28 8:34,61.875,300,72,0,3.2,0.6,780,34.364193,109.061521,349,17.8,31,72451.6,0.194444444,2.719854941
2021/8/28 8:34,61.875,300,72,0.38,18.2,0.7,1307,34.364125,109.061823,352,22,103,72451.8,0.356481481,0
2021/8/28 8:34,61.875,300,72,0.4,13.9,0.78,1056,34.364043,109.062301,352,29.7,116,72451.8,0.310185185,0.544118981
2021/8/28 8:34,61.875,300,72,0.28,12.05,0,1267,34.363948,109.062903,353,36.4,104,72451.8,-0.00462963,0.458050233
2021/8/28 8:34,61.875,300,72,0,0,0,1146.5,34.36384,109.06355,354,36.3,101,72451.9,-0.37962963,0
2021/8/28 8:34,61.875,300,72,0.23,7.85,0.77,963.5,34.363748,109.064111,354,28.1,100,72451.9,0.046296296,1.180405272
2021/8/28 8:34,61.875,300,72,0.07,2.2,0.29,1017.5,34.363668,109.064635,356,29.1,98,72452,0,0
2021/8/28 8:34,61.875,300,72,0,0,0,969.5,34.363571,109.065171,356,29.1,103,72452,-0.291666667,0.590493062
2021/8/28 8:34,61.875,300,72,0.03,1.4,0.1,699,34.363488,109.06565,357,22.8,102,72452.1,-0.708333333,2.418379686
2021/8/28 8:35,61.875,300,72,0.03,1.5,0.11,701,34.363445,109.065898,360,7.5,107,72452.1,-0.347222222,0
2021/8/28 8:35,61.5,204,72,0.04,1.45,0.12,649,34.363438,109.065923,360,0,109,72452.1,0,0
2021/8/28 8:35,61.5,204,72,0.04,1.45,0.13,650,34.363431,109.065941,360,0,0,72452.1,0,0
2021/8/28 8:35,61.5,204,72,0.04,1.45,0.13,651,34.363431,109.065941,360,0,0,72452.1,0,0
2021/8/28 8:35,61.5,204,72,0.23,4.35,0.56,606.5,34.363431,109.065941,360,0,0,72452.1,0,0
2021/8/28 8:35,61.5,204,72,0.04,1.55,0.15,681.5,34.363431,109.065941,360,0,0,72452.1,0.388888889,0
2021/8/28 8:35,61.5,204,72,0.03,1.5,0.1,705,34.363378,109.066213,360,8.4,96,72452.1,-0.388888889,0
2021/8/28 8:35,61.5,204,72,0.04,1.45,0.12,699.5,34.363376,109.066306,360,0,86,72452.1,0,0
2021/8/28 8:35,61.5,204,72,0.04,1.45,0.14,650.5,34.36338,109.06633,360,0,0,72452.1,0,0
2021/8/28 8:35,61.5,204,72,0.04,1.5,0.14,652,34.36338,109.06633,360,0,0,72452.1,0,0
2021/8/28 8:36,61.5,204,72,0.04,1.5,0.14,649,34.36338,109.06633,360,0,0,72452.1,0,0
2021/8/28 8:36,60.875,188,71,0.04,1.5,0.15,649,34.36338,109.06633,360,0,0,72452.1,0,0
2021/8/28 8:36,60.875,188,71,0.02,2.2,0.08,803.5,34.36338,109.06633,360,0,0,72452.1,0,0
2021/8/28 8:36,60.875,188,71,0.04,1.55,0.12,702.5,34.36338,109.06633,360,0,0,72452.1,0,0
2021/8/28 8:36,60.875,188,71,0.06,3.6,0.18,647,34.36338,109.06633,360,0,0,72452.1,0,0
2021/8/28 8:36,60.875,188,71,0.07,3.95,0.5,633,34.36344,109.066438,359,0,0,72452.1,0,0
2021/8/28 8:36,60.875,188,71,0.03,1.45,0.11,725,34.36344,109.066438,359,0,0,72452.1,0,0
2021/8/28 8:36,60.875,188,71,0.04,1.55,0.14,701,34.36344,109.066438,359,0,0,72452.1,0,0
2021/8/28 8:36,60.875,188,71,0.05,3,0.2,750.5,34.36344,109.066438,359,0,0,72452.1,0,0
2021/8/28 8:36,60.875,188,71,0.03,1.5,0.16,697.5,34.36344,109.066438,359,0,0,72452.2,0,0
2021/8/28 8:37,60.875,188,71,0.26,4.3,0.74,1099,34.36344,109.066438,359,0,0,72452.2,0,0
2021/8/28 8:37,60.375,348,71,0.34,12.1,0.73,1143,34.36344,109.066438,359,0,0,72452.2,0.74537037,-44.72049689
2021/8/28 8:37,60.375,348,71,0.27,4.95,0.33,1083.5,34.363983,109.066545,353,16.1,6,72452.2,0.314814815,0.977835724
2021/8/28 8:37,60.375,348,71,0,0,0.06,949,34.364291,109.066596,354,22.9,7,72452.3,-0.115740741,0
2021/8/28 8:37,60.375,348,71,0.03,1.4,0.1,700,34.364625,109.066638,354,20.4,6,72452.3,-0.944444444,0
2021/8/28 8:37,60.375,348,71,0.03,1.4,0.1,699.5,34.364798,109.066686,354,0,15,72452.3,0,0
2021/8/28 8:37,60.375,348,71,0.03,1.3,0.09,650,34.364825,109.066703,355,0,0,72452.3,0,0
2021/8/28 8:37,60.375,348,71,0.03,1.3,0.1,649.5,34.364825,109.066703,355,0,0,72452.3,0,0
2021/8/28 8:37,60.375,348,71,0.03,1.35,0.1,651.5,34.364825,109.066703,355,0,0,72452.3,0,0
2021/8/28 8:37,60.375,348,71,0.03,1.35,0.1,650,34.364825,109.066703,355,0,0,72452.3,0,0
2021/8/28 8:38,60.375,348,71,0.03,1.35,0.1,650,34.364825,109.066703,355,0,0,72452.3,0,0
2021/8/28 8:38,60.375,184,71,0.03,1.35,0.1,650,34.364825,109.066703,355,0,0,72452.3,0,0
2021/8/28 8:38,60.375,184,71,0.03,1.35,0.1,650,34.364825,109.066703,355,0,0,72452.3,0,0
2021/8/28 8:38,60.375,184,71,0.03,1.35,0.1,649.5,34.364825,109.066703,355,0,0,72452.3,0,0
2021/8/28 8:38,60.375,184,71,0.03,1.35,0.1,650,34.364825,109.066703,355,0,0,72452.3,0,0
2021/8/28 8:38,60.375,184,71,0.03,1.35,0.1,650.5,34.364825,109.066703,355,0,0,72452.3,0,0
2021/8/28 8:38,60.375,184,71,0.03,1.35,0.1,650,34.364825,109.066703,355,0,0,72452.3,0,0
2021/8/28 8:38,60.375,184,71,0.03,1.3,0.1,649.5,34.364825,109.066703,355,0,0,72452.3,0,0
2021/8/28 8:38,60.375,184,71,0.03,1.4,0.11,650.5,34.364825,109.066703,355,0,0,72452.3,0,0
2021/8/28 8:38,60.375,184,71,0.09,1.9,0.17,651.5,34.364825,109.066703,355,0,0,72452.3,0,0
2021/8/28 8:39,60.375,184,71,0.04,1.55,0.13,702,34.364825,109.066703,355,0,0,72452.3,0,0
2021/8/28 8:39,60.375,196,71,0.04,1.5,0.14,644.5,34.364825,109.066703,355,0,0,72452.3,0,0
